backend,mesh,density,arm,state,repeat,request,ok,seconds,engagement,count_matched,quads,quad_ratio,singularities,singularity_ratio,angle_dev_mean,angle_dev_median,angle_dev_p95,flow_loop_mean_len,flow_turning_mean,hausdorff_p99,chamfer_mean,feature_recall,edge_length_cv,error
geo,fandisk,1500,mixed,guided,0,1500,True,0.54,refused,True,1294,0.9938556067588326,36,0.027607361963190184,7.040723799995159,4.728979987160692,19.51618812643732,99.53846153846153,14.775521635781665,0.006326284498963677,0.0019031661593720307,0.7538167938931297,0.1421505495099307,
geo,fandisk,1500,pure,off,0,1500,True,0.41,flag-unread,True,1412,1.0,58,0.04101838755304102,15.774064560037532,9.220151446547654,89.83631013636874,706.0,18.574953159480604,0.008156935656246174,0.0019418420554814986,0.711354961832061,0.2482926139111871,
geo,fandisk,1500,pure,guided,0,1500,True,0.42,refused,True,1412,1.0,58,0.04101838755304102,15.774064560037532,9.220151446547654,89.83631013636874,706.0,18.574953159480604,0.008156935656246174,0.0019418420554814986,0.711354961832061,0.2482926139111871,
geo,fandisk,2000,mixed,off,0,2000,True,0.64,flag-unread,True,1714,0.9907514450867052,48,0.027745664739884393,8.412622191063365,6.546119820476498,21.61766128433118,100.82352941176471,13.094251299540153,0.005314353483792633,0.0018184107279456884,0.7757633587786259,0.1560798437831709,
geo,fandisk,2000,mixed,guided,0,2000,True,0.64,refused,True,1714,0.9907514450867052,48,0.027745664739884393,8.412622191063365,6.546119820476498,21.61766128433118,100.82352941176471,13.094251299540153,0.005314353483792633,0.0018184107279456884,0.7757633587786259,0.1560798437831709,
geo,fandisk,2000,pure,off,0,2000,True,0.42,flag-unread,True,1948,1.0,83,0.04256410256410256,15.410045888431547,8.611030471369226,78.75043617662365,278.2857142857143,18.83786953063834,0.006715069522751029,0.0018412364606736375,0.6937022900763359,0.24601959264109025,
geo,fandisk,2000,pure,guided,0,2000,True,0.44,refused,True,1948,1.0,83,0.04256410256410256,15.410045888431547,8.611030471369226,78.75043617662365,278.2857142857143,18.83786953063834,0.006715069522751029,0.0018412364606736375,0.6937022900763359,0.24601959264109025,
geo,fandisk,3000,mixed,off,0,3000,True,0.84,flag-unread,True,2621,0.9946869070208728,39,0.01478953356086462,6.3634286303556,4.818635026346207,16.88389527601715,174.73333333333332,10.237230518281802,0.0044791486523082505,0.0017366864381325336,0.7977099236641222,0.12969613729240057,
geo,fandisk,3000,mixed,guided,0,3000,True,0.85,refused,True,2621,0.9946869070208728,39,0.01478953356086462,6.3634286303556,4.818635026346207,16.88389527601715,174.73333333333332,10.237230518281802,0.0044791486523082505,0.0017366864381325336,0.7977099236641222,0.12969613729240057,
geo,fandisk,3000,pure,off,0,3000,True,0.49,flag-unread,True,2660,1.0,55,0.020676691729323307,9.500964961494844,5.955029713013616,24.81664679877642,443.3333333333333,13.020062653813637,0.005840226106650605,0.001775961646731507,0.7194656488549618,0.19447558431933404,
geo,fandisk,3000,pure,guided,0,3000,True,0.49,refused,True,2660,1.0,55,0.020676691729323307,9.500964961494844,5.955029713013616,24.81664679877642,443.3333333333333,13.020062653813637,0.005840226106650605,0.001775961646731507,0.7194656488549618,0.19447558431933404,
geo,fandisk,4500,mixed,off,0,4500,True,1.07,flag-unread,True,3891,0.9953952417498081,56,0.014455343314403717,6.76961838152999,4.042721506386073,18.97061113247116,112.78260869565217,8.548627437434474,0.004364266169076208,0.0016985295849490777,0.8191793893129771,0.12207821719298076,
geo,fandisk,4500,mixed,guided,0,4500,True,1.05,refused,True,3891,0.9953952417498081,56,0.014455343314403717,6.76961838152999,4.042721506386073,18.97061113247116,112.78260869565217,8.548627437434474,0.004364266169076208,0.0016985295849490777,0.8191793893129771,0.12207821719298076,
geo,fandisk,4500,pure,off,0,4500,True,0.61,flag-unread,True,3960,1.0,54,0.013629480060575468,7.154605872888491,3.8268323881555375,22.854634830867795,330.0,10.38829907906121,0.0048224321142718305,0.0017091019183060512,0.7662213740458015,0.18181857123642753,
geo,fandisk,4500,pure,guided,0,4500,True,0.64,refused,True,3960,1.0,54,0.013629480060575468,7.154605872888491,3.8268323881555375,22.854634830867795,330.0,10.38829907906121,0.0048224321142718305,0.0017091019183060512,0.7662213740458015,0.18181857123642753,
